locationData
Identifier,NG Tube (Y/N),X Coordinate,Y Coordinate,xCoord,yCoord,xCoord Ratio,yCoord Ratio,Avg xCoord Ratio,Avg yCoord Ratio,xRatio from xAvg,yRatio from yAvg,,,
447,Y,1252.084,1259.558,2800,3408,0.447172857142857,0.369588615023474,,,-0.080826560897471,-0.467070820934725,-0.1,-0.5,
450,Y,1795.745,1197.166,2710,2044,0.662636531365314,0.585697651663405,,,0.134637113324986,-0.250961784294794,0.2,-0.3,
452,Y,1417.298,542.498,2975,2517,0.47640268907563,0.215533571712356,,,-0.051596728964698,-0.621125864245843,-0.1,-0.7,
454,Y,1110.904,1774.044,3000,2522,0.370301333333333,0.703427438540841,,,-0.157698084706995,-0.133231997417358,-0.2,-0.2,
455,Y,2218.566,1406.295,2846,2330,0.779538299367533,0.60356008583691,,,0.251538881327205,-0.233099350121289,0.3,-0.3,
456,Y,2321.211,1408.811,2974,2508,0.780501344989913,0.56172687400319,,,0.252501926949585,-0.274932561955009,0.3,-0.3,
457,Y,1765.033,1171.435,2522,2800,0.699854480570975,0.418369642857143,,,0.171855062530647,-0.418289793101056,0.2,-0.5,
458,Y,2038.712,1017.749,2330,2846,0.874983690987124,0.35760681658468,,,0.346984272946796,-0.479052619373519,0.4,-0.5,
461,Y,613.902,704.101,2330,2846,0.263477253218884,0.247400210822207,,,-0.264522164821444,-0.589259225135992,-0.3,-0.6,
462,Y,895.653,1566.383,2846,2330,0.314705903021785,0.672267381974249,,,-0.213293515018543,-0.16439205398395,-0.3,-0.2,
464,Y,1432.428,1542.587,2846,2330,0.503312719606465,0.662054506437768,,,-0.024686698433863,-0.174604929520431,-0.1,-0.2,
465,Y,1249.271,2142.811,2800,3408,0.446168214285714,0.628759096244131,,,-0.081831203754614,-0.207900339714068,-0.1,-0.3,
466,Y,2094.717,1630.015,2846,2330,0.736021433591005,0.699577253218884,,,0.208022015550677,-0.137082182739315,0.3,-0.2,
467,Y,721.348,2322.946,2846,2330,0.253460295151089,0.996972532188841,,,-0.274539122889239,0.160313096230642,-0.3,0.2,
468,Y,2131.796,918.226,2846,2330,0.749049894588897,0.394088412017167,,,0.221050476548569,-0.442571023941032,0.3,-0.5,
469,Y,1451.477,658.177,2846,2330,0.510005973295854,0.282479399141631,,,-0.017993444744474,-0.554180036816568,-0.1,-0.6,
470,Y,1631.984,1438.705,2846,2330,0.573430780042164,0.617469957081545,,,0.045431362001836,-0.219189478876654,0.1,-0.3,
477,Y,2048.01,1303.816,2846,2330,0.719609978917779,0.559577682403433,,,0.191610560877451,-0.277081753554766,0.2,-0.3,
479,Y,2105.145,1487.571,2746,2330,0.766622359796067,0.638442489270386,,,0.238622941755739,-0.198216946687813,0.3,-0.2,
481,Y,1803.657,830.854,2655,3408,0.679343502824859,0.243795187793427,,,0.151344084784531,-0.592864248164772,0.2,-0.6,
483,Y,1729.385,1038.554,2979,2514,0.580525344075193,0.413108194112967,,,0.052525926034865,-0.423551241845232,0.1,-0.5,
486,Y,2915.367,873.743,2846,2330,1.02437350667604,0.374996995708155,,,0.496374088635712,-0.461662440250044,0.5,-0.5,
489,Y,1051.417,1547.225,2800,3328,0.375506071428571,0.464911358173077,,,-0.152493346611757,-0.371748077785122,-0.2,-0.4,
490,Y,1292.213,1100.347,2983,2996,0.433192423734495,0.367272029372497,,,-0.094806994305833,-0.469387406585702,-0.1,-0.5,
491,Y,1373.92,2996.819,2978,2869,0.461356615177972,1.04455176019519,,,-0.066642802862356,0.207892324236991,-0.1,0.3,
492,Y,1739.371,1284.999,2846,2330,0.611163387210119,0.551501716738197,,,0.083163969169791,-0.285157719220002,0.1,-0.3,
495,Y,1632.026,2004.57,2846,2330,0.573445537596627,0.860330472103004,,,0.045446119556299,0.023671036144805,0.1,0.1,
503,Y,2365.896,2364.5,2846,2330,0.831305692199578,1.01480686695279,,,0.30330627415925,0.178147430994591,0.4,0.2,
504,Y,2110.747,536.838,2846,2330,0.741653900210822,0.230402575107296,,,0.213654482170494,-0.606256860850903,0.3,-0.7,
505,Y,1720.542,632.179,3408,2352,0.504853873239437,0.268783588435374,,,-0.023145544800891,-0.567875847522825,-0.1,-0.6,
511,Y,1529.734,1551.366,2330,2655,0.656538197424893,0.584318644067797,,,0.128538779384565,-0.252340791890402,0.2,-0.3,
513,Y,1860.295,1643.446,2846,2330,0.653652494729445,0.705341630901288,,,0.125653076689117,-0.131317805056911,0.2,-0.2,
514,Y,1832.41,2061.261,3408,2695,0.537678990610329,0.764846382189239,,,0.009679572570001,-0.07181305376896,0.1,-0.1,
515,Y,1757.172,227.058,2323,2974,0.756423590185105,0.0763476798924008,,,0.228424172144777,-0.760311756065798,0.3,-0.8,
516,Y,1556.379,284.872,2233,2532,0.696990147783251,0.11250868878357,,,0.168990729742923,-0.724150747174629,0.2,-0.8,
518,Y,1862.49,1352.696,2330,2846,0.799351931330472,0.475297259311314,,,0.271352513290144,-0.361362176646885,0.3,-0.4,
521,Y,966.382,1839.664,2846,2330,0.339557976106817,0.789555364806867,,,-0.188441441933511,-0.047104071151332,-0.2,-0.1,
522,Y,974.043,1286.661,2330,2846,0.418044206008584,0.452094518622628,,,-0.109955212031744,-0.384564917335571,-0.2,-0.4,
525,Y,924.953,1896.048,3408,2495,0.271406396713615,0.759939078156313,,,-0.256593021326713,-0.076720357801886,-0.3,-0.1,
528,Y,964.048,360.702,2330,2846,0.413754506437768,0.126739985945186,,,-0.11424491160256,-0.709919450013013,-0.2,-0.8,
533,Y,1598.913,457.651,2846,2330,0.561810611384399,0.196416738197425,,,0.033811193344071,-0.640242697760774,0.1,-0.7,
540,Y,1492.073,1028.708,2846,2330,0.5242702037948,0.441505579399142,,,-0.003729214245528,-0.395153856559057,-0.1,-0.4,
541,Y,2019.654,1124.193,2846,2330,0.709646521433591,0.482486266094421,,,0.181647103393263,-0.354173169863778,0.2,-0.4,
543,Y,1181.971,1385.42,2846,2330,0.415309557273366,0.594600858369099,,,-0.112689860766962,-0.2420585775891,-0.2,-0.3,
546,Y,1591.828,980.663,2846,2330,0.559321152494729,0.420885407725322,,,0.031321734454401,-0.415774028232877,0.1,-0.5,
549,Y,1159.49,1496.121,2846,2330,0.407410400562193,0.642112017167382,,,-0.120589017478135,-0.194547418790817,-0.2,-0.2,
553,Y,914.423,899.308,2800,3408,0.326579642857143,0.263881455399061,,,-0.201419775183185,-0.572777980559138,-0.3,-0.6,
554,Y,962.766,898.758,2992,2959,0.321780080213904,0.303737073335586,,,-0.206219337826424,-0.532922362622613,-0.3,-0.6,
555,Y,1863.979,1540.297,2846,2330,0.654946943078004,0.661071673819742,,,0.126947525037676,-0.175587762138457,0.2,-0.2,
556,Y,771.893,1191.402,2846,2330,0.271220309205903,0.511331330472103,,,-0.256779108834425,-0.325328105486096,-0.3,-0.4,
558,Y,925.049,595.182,2846,2330,0.32503478566409,0.255442918454936,,,-0.202964632376238,-0.581216517503263,-0.3,-0.6,
559,Y,1577.525,1015.256,2372,3000,0.665061129848229,0.338418666666667,,,0.137061711807901,-0.498240769291532,0.2,-0.5,
563,Y,906.067,1947.643,2986,2963,0.303438379102478,0.6573212959838,,,-0.22456103893785,-0.179338139974399,-0.3,-0.2,
566,Y,1524.847,1538.46,2846,2330,0.535786015460295,0.660283261802575,,,0.007786597419967,-0.176376174155624,0.1,-0.2,
568,Y,1906.73,2030.52,3408,2800,0.559486502347418,0.725185714285714,,,0.03148708430709,-0.111473721672485,0.1,-0.2,
572,Y,1892.519,763.57,3408,2800,0.555316607981221,0.272703571428571,,,0.027317189940893,-0.563955864529628,0.1,-0.6,
573,Y,1043.212,1086.354,2846,2330,0.366553759662684,0.46624635193133,,,-0.161445658377644,-0.370413084026869,-0.2,-0.4,
578,Y,1543.719,1379.442,2535,2330,0.608962130177515,0.592035193133047,,,0.080962712137187,-0.244624242825152,0.1,-0.3,
579,Y,1926.531,673.206,2846,2330,0.676925860857344,0.288929613733906,,,0.148926442817016,-0.547729822224293,0.2,-0.6,
580,Y,1963.58,2013.947,2030,2494,0.96728078817734,0.807516840417001,,,0.439281370137012,-0.029142595541198,0.5,-0.1,
582,Y,657.248,1196.113,2591,3368,0.25366576611347,0.355140439429929,,,-0.274333651926858,-0.48151899652827,-0.3,-0.5,
583,Y,676.921,1268.266,2769,2330,0.244464066449982,0.54432017167382,,,-0.283535351590346,-0.292339264284379,-0.3,-0.3,
584,Y,1928.021,856.055,2846,2330,0.677449402670415,0.367405579399142,,,0.149449984630087,-0.469253856559057,0.2,-0.5,
586,Y,1182.531,373.373,2979,2995,0.396955689828802,0.124665442404007,,,-0.131043728211526,-0.711993993554192,-0.2,-0.8,
587,Y,370.395,878.673,2846,2330,0.130145818692902,0.377112875536481,,,-0.397853599347426,-0.459546560421718,-0.4,-0.5,
588,Y,1252.55,1454.482,2846,2330,0.440108924806746,0.624241201716738,,,-0.087890493233582,-0.212418234241461,-0.1,-0.3,
590,Y,2496.747,1793.574,2846,2330,0.877282853127196,0.769774248927039,,,0.349283435086868,-0.06688518703116,0.4,-0.1,
591,Y,1423.576,1372.985,3384,2800,0.420678486997636,0.490351785714286,,,-0.107320931042692,-0.346307650243913,-0.2,-0.4,
594,Y,1144.988,759.23,2372,3000,0.482709949409781,0.253076666666667,,,-0.045289468630547,-0.583582769291532,-0.1,-0.6,
595,Y,1904.13,717.088,2330,2846,0.817223175965665,0.251963457484188,,,0.289223757925337,-0.584695978474011,0.3,-0.6,
597,Y,1255.634,2101.047,1961,2975,0.640302906680265,0.706234285714286,,,0.112303488639937,-0.130425150243913,0.2,-0.2,
598,Y,1690.612,694.611,2846,2330,0.594030920590302,0.298116309012876,,,0.066031502549974,-0.538543126945323,0.1,-0.6,
603,Y,846.688,1683.042,2846,2330,0.297501054111033,0.722335622317597,,,-0.230498363929295,-0.114323813640602,-0.3,-0.2,
606,Y,1699.842,979.623,2846,2330,0.597274068868587,0.420439055793991,,,0.069274650828259,-0.416220380164208,0.1,-0.5,
608,Y,445.182,1305.71,2846,2330,0.156423752635278,0.560390557939914,,,-0.37157566540505,-0.276268878018285,-0.4,-0.3,
610,Y,1796.083,2362.377,2846,2330,0.631090302178496,1.01389570815451,,,0.103090884138168,0.177236272196311,0.2,0.2,
613,Y,1687.474,2623.274,3001,3001,0.562303898700433,0.874133288903699,,,0.034304480660105,0.0374738529455,0.1,0.1,
615,Y,348.782,1670.909,2372,2968,0.1470413153457,0.562974730458221,,,-0.380958102694628,-0.273684705499978,-0.4,-0.3,
622,Y,2030.459,1070.348,2846,2330,0.713443078004216,0.459376824034335,,,0.185443659963888,-0.377282611923864,0.2,-0.4,
624,Y,1845.085,503.039,2330,2846,0.791881974248927,0.176752986647927,,,0.263882556208599,-0.659906449310272,0.3,-0.7,
625,Y,284.154,668.28,2846,2330,0.099843288826423,0.286815450643777,,,-0.428156129213905,-0.549843985314422,-0.5,-0.6,
626,Y,1604.755,1239.065,2846,2330,0.563863316936051,0.531787553648069,,,0.035863898895723,-0.30487188231013,0.1,-0.4,
627,Y,1514.145,1191.132,2009,2064,0.75368093578895,0.577098837209302,,,0.225681517748622,-0.259560598748897,0.3,-0.3,
637,Y,1218.747,837.622,2972,2981,0.410076379542396,0.280986917141899,,,-0.117923038497932,-0.5556725188163,-0.2,-0.6,
639,Y,2119.22,857.232,3000,2372,0.706406666666667,0.36139629005059,,,0.178407248626339,-0.475263145907609,0.2,-0.5,
640,Y,1974.799,657.553,1950,2697,1.01271743589744,0.243809047089359,,,0.484718017857112,-0.59285038886884,0.5,-0.6,
641,Y,1060.81,394.254,2153,2703,0.492712494194148,0.145857935627081,,,-0.03528692384618,-0.690801500331118,-0.1,-0.7,
642,Y,1516.622,1436.354,2846,2330,0.532895994378074,0.616460944206009,,,0.004896576337746,-0.22019849175219,0.1,-0.3,
645,Y,2299.378,1648.268,2846,2330,0.807933239634575,0.707411158798283,,,0.279933821594247,-0.129248277159916,0.3,-0.2,
646,Y,1286.121,1478.806,3408,2800,0.377382922535211,0.528145,,,-0.150616495505117,-0.308514435958199,-0.2,-0.4,
651,Y,2705.538,1107.509,2846,2330,0.950645818692902,0.475325751072961,,,0.422646400652574,-0.361333684885238,0.5,-0.4,
653,Y,2271.752,293.996,2846,2330,0.798226282501757,0.126178540772532,,,0.270226864461429,-0.710480895185667,0.3,-0.8,
654,Y,1001.653,878.213,2800,3408,0.357733214285714,0.257691607981221,,,-0.170266203754614,-0.578967827976978,-0.2,-0.6,
656,Y,1550.788,543.434,2846,2330,0.544900913562895,0.23323347639485,,,0.016901495522567,-0.603425959563349,0.1,-0.7,
658,Y,1084.656,673.592,2846,2330,0.381115952213633,0.289095278969957,,,-0.146883465826695,-0.547564156988242,-0.2,-0.6,
666,Y,1369.355,1961.318,2800,3408,0.489055357142857,0.575504107981221,,,-0.038944060897471,-0.261155327976978,-0.1,-0.3,
671,Y,1548.349,589.402,2846,2330,0.544043921293043,0.252962231759657,,,0.016044503252715,-0.583697204198542,0.1,-0.6,
672,Y,1778.124,1950.763,2846,2330,0.624780042164441,0.837237339055794,,,0.096780624124113,0.000577903097595,0.1,0.1,
673,Y,2031.076,1590.443,2417,2800,0.840329333884981,0.568015357142857,,,0.312329915844653,-0.268644078815342,0.4,-0.3,
674,Y,366.717,1021.706,2846,2330,0.128853478566409,0.438500429184549,,,-0.399145939473919,-0.39815900677365,-0.4,-0.4,
675,Y,2221.138,2686.634,2846,2330,0.780442023893183,1.15306180257511,,,0.252442605852855,0.316402366616911,0.3,0.4,
676,Y,2112.489,478.563,3408,2800,0.619861795774648,0.170915357142857,,,0.09186237773432,-0.665744078815342,0.1,-0.7,
677,Y,2310.151,408.199,3408,2800,0.677861208920188,0.145785357142857,,,0.14986179087986,-0.690874078815342,0.2,-0.7,
678,Y,1485.601,117.777,3408,2800,0.435915786384977,0.0420632142857143,,,-0.092083631655351,-0.794596221672485,-0.1,-0.8,
683,Y,1620.391,1539.394,2846,2330,0.569357343640197,0.660684120171674,,,0.041357925599869,-0.175975315786525,0.1,-0.2,
687,Y,242.77,854.74,2846,2195,0.0853021784961349,0.389403189066059,,,-0.442697239544193,-0.44725624689214,-0.5,-0.5,
689,Y,955.501,1760.952,2987,2582,0.31988650820221,0.682010844306739,,,-0.208112909838118,-0.15464859165146,-0.3,-0.2,
693,Y,821.547,1565.686,2846,2330,0.288667252283907,0.671968240343348,,,-0.239332165756421,-0.164691195614851,-0.3,-0.2,
694,Y,2260.904,2704.74,2846,2330,0.794414617006325,1.16083261802575,,,0.266415198965997,0.324173182067551,0.3,0.4,
695,Y,1757.944,2617.73,3263,2800,0.538750842782715,0.934903571428571,,,0.010751424742387,0.098244135470372,0.1,0.1,
696,Y,1184.196,2802.519,2800,3408,0.422927142857143,0.822335387323944,,,-0.105072275183185,-0.014324048634255,-0.2,-0.1,
697,Y,1809.626,650.184,3408,2800,0.530993544600939,0.232208571428571,,,0.002994126560611,-0.604450864529628,0.1,-0.7,
699,Y,1797.556,1822.392,2800,3408,0.641984285714286,0.534739436619718,,,0.113984867673958,-0.301919999338481,0.2,-0.4,
703,Y,912.882,2180.666,3001,3001,0.304192602465845,0.726646451182939,,,-0.223806815574483,-0.11001298477526,-0.3,-0.2,
705,Y,1241.363,1499.23,2987,2352,0.415588550385002,0.637427721088435,,,-0.112410867655326,-0.199231714869764,-0.2,-0.2,
707,Y,178.361,2635.338,2330,2846,0.0765497854077253,0.925979620520028,,,-0.451449632632603,0.089320184561829,-0.5,0.1,
710,Y,2038.832,831.004,3408,2800,0.59824882629108,0.296787142857143,,,0.070249408250752,-0.539872293101056,0.1,-0.6,
711,Y,1475.452,1466.209,3408,2800,0.43293779342723,0.523646071428571,,,-0.095061624613098,-0.313013364529628,-0.1,-0.4,
712,Y,1365.513,2026.03,2846,2330,0.479800773014758,0.869540772532189,,,-0.04819864502557,0.03288133657399,-0.1,0.1,
713,Y,1997.846,1346.594,2846,2330,0.70198383696416,0.577937339055794,,,0.173984418923832,-0.258722096902405,0.2,-0.3,
718,Y,1363.532,1780.372,2846,2330,0.479104708362614,0.764108154506438,,,-0.048894709677714,-0.072551281451761,-0.1,-0.1,
719,Y,1519.005,878.789,2846,2330,0.533733309908644,0.377162660944206,,,0.005733891868316,-0.459496775013993,0.1,-0.5,
720,Y,989.183,483.197,3408,2800,0.290253227699531,0.172570357142857,,,-0.237746190340797,-0.664089078815342,-0.3,-0.7,
721,Y,1377.023,2709.48,2846,2330,0.483845045678145,1.1628669527897,,,-0.044154372362183,0.326207516831501,-0.1,0.4,
725,Y,1628.155,1769.517,3408,2800,0.477745011737089,0.631970357142857,,,-0.050254406303239,-0.204689078815342,-0.1,-0.3,
730,Y,1667.262,2762.075,2846,2330,0.585826423049895,1.18543991416309,,,0.057827005009567,0.348780478204891,0.1,0.4,
731,Y,2211.937,1556.72,3408,2800,0.649042546948357,0.555971428571429,,,0.121043128908029,-0.28068800738677,0.2,-0.3,
733,Y,1621.043,2003.871,3408,2692,0.475658157276995,0.744380014858841,,,-0.052341260763333,-0.092279421099358,-0.1,-0.1,
735,Y,1624.04,2074.291,2979,2501,0.545162806310843,0.829384646141543,,,0.017163388270515,-0.007274789816656,0.1,-0.1,
736,Y,1852.981,2060.011,2330,2651,0.795270815450644,0.777069407770653,,,0.267271397410316,-0.059590028187546,0.3,-0.1,
737,Y,1778.342,2194.211,2330,2846,0.763236909871245,0.770980674631061,,,0.235237491830917,-0.065678761327138,0.3,-0.1,
739,Y,1530.082,2352.148,2987,2994,0.512247070639438,0.785620574482298,,,-0.01575234740089,-0.051038861475901,-0.1,-0.1,
742,Y,1665.988,1977.596,1990,2520,0.837179899497487,0.784760317460317,,,0.309180481457159,-0.051899118497882,0.4,-0.1,
744,Y,718.182,1724.133,2714,2372,0.264621223286662,0.726868887015177,,,-0.263378194753666,-0.109790548943022,-0.3,-0.2,
745,Y,1321.81,1823.682,2846,2330,0.464444834855938,0.782696137339056,,,-0.06355458318439,-0.053963298619143,-0.1,-0.1,
746,Y,1438.38,567.508,2846,2330,0.505404075895994,0.243565665236052,,,-0.022595342144334,-0.593093770722147,-0.1,-0.6,
749,Y,780.3,1163.581,2372,3000,0.328962900505902,0.387860333333333,,,-0.199036517534426,-0.448799102624866,-0.2,-0.5,
751,Y,2358.795,1250.502,2330,2846,1.01235836909871,0.439389318341532,,,0.484358951058382,-0.397270117616667,0.5,-0.4,
754,Y,1962.959,1002.738,2846,2330,0.689725579761068,0.430359656652361,,,0.16172616172074,-0.406299779305838,0.2,-0.5,
755,Y,1692.153,1288.179,2846,2330,0.594572382290935,0.55286652360515,,,0.066572964250607,-0.283792912353049,0.1,-0.3,
756,Y,1734.495,481.458,2846,2330,0.609450105411103,0.206634334763948,,,0.081450687370775,-0.630025101194251,0.1,-0.7,
757,Y,990.551,1166.635,2846,2330,0.348050245959241,0.500701716738197,,,-0.179949172081087,-0.335957719220002,-0.2,-0.4,
758,Y,799.182,1306.647,2846,2330,0.280808854532677,0.560792703862661,,,-0.247190563507651,-0.275866732095538,-0.3,-0.3,
760,Y,1792.191,503.525,2846,2330,0.629722768798313,0.216105150214592,,,0.101723350757985,-0.620554285743607,0.2,-0.7,
761,Y,2367.026,1284.051,2800,3408,0.845366428571429,0.376775528169014,,,0.317367010531101,-0.459883907789185,0.4,-0.5,
762,Y,1179.356,2053.479,2417,1703,0.487942076954903,1.2058009395185,,,-0.040057341085425,0.369141503560301,-0.1,0.4,
763,Y,799.273,846.888,2846,2295,0.280840829234013,0.369014379084967,,,-0.247158588806315,-0.467645056873232,-0.3,-0.5,
765,Y,2149.821,1046.592,2800,3408,0.767793214285714,0.307098591549296,,,0.239793796245386,-0.529560844408903,0.3,-0.6,
767,Y,849.846,3339.374,3408,2800,0.249367957746479,1.19263357142857,,,-0.278631460293849,0.355974135470371,-0.3,0.4,
768,Y,988.079,1725.965,3328,2800,0.296898737980769,0.616416071428571,,,-0.231100680059559,-0.220243364529628,-0.3,-0.3,
771,Y,1310.767,613.572,2846,2330,0.460564652143359,0.263335622317597,,,-0.067434765896969,-0.573323813640602,-0.1,-0.6,
772,Y,1013.791,1695.968,2330,2644,0.435103433476395,0.641440242057489,,,-0.092895984563933,-0.19521919390071,-0.1,-0.2,
773,Y,1062.514,1655.82,2565,2006,0.414235477582846,0.82543369890329,,,-0.113763940457482,-0.011225737054909,-0.2,-0.1,
774,Y,1055.087,1617.443,2564,2060,0.411500390015601,0.785166504854369,,,-0.116499028024727,-0.05149293110383,-0.2,-0.1,
776,Y,2242.923,3135.499,3384,2776,0.662802304964539,1.12950252161383,,,0.134802886924211,0.292843085655631,0.2,0.3,
779,Y,1934.259,2288.454,2800,3408,0.690806785714286,0.671494718309859,,,0.162807367673958,-0.16516471764834,0.2,-0.2,
781,Y,1566.135,941.17,2330,2597,0.672160944206009,0.362406623026569,,,0.144161526165681,-0.47425281293163,0.2,-0.5,
782,Y,2036.484,849.108,2800,3408,0.727315714285714,0.249151408450704,,,0.199316296245386,-0.587508027507495,0.2,-0.6,
784,Y,2100.701,1839.455,2806,1975,0.748646115466857,0.931369620253165,,,0.220646697426529,0.094710184294966,0.3,0.1,
785,Y,1231.744,1815.209,2383,2330,0.516887956357533,0.779059656652361,,,-0.011111461682795,-0.057599779305838,-0.1,-0.1,
790,Y,1211.791,1997.039,2720,2225,0.445511397058824,0.897545617977528,,,-0.082488020981504,0.060886182019329,-0.1,0.1,
791,Y,826.712,2193.992,2669,2162,0.30974597227426,1.01479740980574,,,-0.218253445766068,0.178137973847541,-0.3,0.2,
792,Y,1347.82,2373.861,2669,2214,0.504990633195954,1.07220460704607,,,-0.023008784844374,0.235545171087871,-0.1,0.3,
798,Y,1924.151,480.028,3103,2800,0.620093780212697,0.171438571428571,,,0.092094362172369,-0.665220864529628,0.1,-0.7,
803,Y,1872.137,1962.396,2330,2846,0.803492274678112,0.689527758257203,,,0.275492856637784,-0.147131677700996,0.3,-0.2,
808,Y,841.944,1178.584,2846,2330,0.29583415319747,0.505830042918455,,,-0.232165264842858,-0.330829393039744,-0.3,-0.4,
809,Y,659.308,386.423,3408,2800,0.193458920187793,0.138008214285714,,,-0.334540497852535,-0.698651221672485,-0.4,-0.7,
810,Y,1062.076,2312.398,3408,2800,0.311642018779343,0.825856428571429,,,-0.216357399260985,-0.01080300738677,-0.3,-0.1,
812,Y,1190.027,3003.43,2184,2846,0.544884157509158,1.05531623330991,,,0.01688473946883,0.218656797351711,0.1,0.3,
813,Y,1299.036,2539.128,3408,2800,0.381172535211268,0.906831428571429,,,-0.14682688282906,0.07017199261323,-0.2,0.1,
815,Y,699.647,2320.278,2330,2846,0.300277682403433,0.815276879831342,,,-0.227721735636895,-0.021382556126857,-0.3,-0.1,
816,Y,506.068,1609.471,2846,2330,0.177817287420942,0.69076008583691,,,-0.350182130619386,-0.145899350121289,-0.4,-0.2,
817,Y,1169.669,1204.974,2846,2330,0.410986999297259,0.517156223175966,,,-0.117012418743069,-0.319503212782233,-0.2,-0.4,
820,Y,817.14,14437.772,2800,3408,0.291835714285714,4.23643544600939,,,-0.236163703754614,3.39977601005119,-0.3,3.4,
821,Y,938.211,1177.721,2330,2846,0.402665665236052,0.413816233309909,,,-0.125333752804276,-0.42284320264829,-0.2,-0.5,
822,Y,1730.832,1441.059,3408,2800,0.50787323943662,0.514663928571429,,,-0.020126178603708,-0.32199550738677,-0.1,-0.4,
825,Y,1086.65,1004.319,2189,2802,0.496413887619918,0.358429336188437,,,-0.03158553042041,-0.478230099769762,-0.1,-0.5,
826,Y,1237.289,1629.104,2448,2888,0.505428513071895,0.564094182825485,,,-0.022570904968433,-0.272565253132714,-0.1,-0.3,
829,Y,1257.405,1924.842,3408,2800,0.368956866197183,0.687443571428571,,,-0.159042551843145,-0.149215864529628,-0.2,-0.2,
830,Y,2194.787,2029.17,3408,2800,0.644010269953052,0.724703571428571,,,0.116010851912724,-0.111955864529628,0.2,-0.2,
831,Y,1655.335,2263.896,2846,2330,0.581635628952916,0.971629184549356,,,0.053636210912588,0.134969748591157,0.1,0.2,
836,Y,1231.763,1731.697,2870,2575,0.429185714285714,0.672503689320388,,,-0.098813703754614,-0.164155746637811,-0.1,-0.2,
837,Y,1019.679,1605.983,3408,2800,0.299201584507042,0.573565357142857,,,-0.228797833533286,-0.263094078815342,-0.3,-0.3,
838,Y,2188.188,1384.43,2846,2330,0.768864371047084,0.594175965665236,,,0.240864953006756,-0.242483470292963,0.3,-0.3,
839,Y,2070.415,1708.725,3328,2800,0.622119891826923,0.610258928571429,,,0.094120473786595,-0.22640050738677,0.1,-0.3,
840,Y,1297.833,1363.529,2846,2330,0.456020028109628,0.585205579399142,,,-0.0719793899307,-0.251453856559057,-0.1,-0.3,
841,Y,2155.221,1613.498,2679,3408,0.80448712206047,0.473444248826291,,,0.276487704020142,-0.363215187131908,0.3,-0.4,
842,Y,1167.2,968.055,3408,2800,0.342488262910798,0.345733928571429,,,-0.18551115512953,-0.49092550738677,-0.2,-0.5,
845,Y,1225.896,844.212,2790,2330,0.439389247311828,0.362322746781116,,,-0.0886101707285,-0.474336689177083,-0.1,-0.5,
846,Y,1304.109,2844.264,3408,2800,0.382661091549296,1.01580857142857,,,-0.145338326491032,0.179149135470371,-0.2,0.2,
848,Y,1317.815,1483.036,3000,2372,0.439271666666667,0.625225969645868,,,-0.088727751373661,-0.211433466312331,-0.1,-0.3,
849,Y,1448.154,1046.73,2846,2330,0.508838369641602,0.449240343347639,,,-0.019161048398726,-0.38741909261056,-0.1,-0.4,
852,Y,1356.501,649.606,2417,2647,0.561233347124535,0.245412164714771,,,0.033233929084207,-0.591247271243428,0.1,-0.6,
853,Y,1116.562,1895.714,2846,2330,0.392326774420239,0.813611158798283,,,-0.135672643620089,-0.023048277159916,-0.2,-0.1,
855,Y,950.183,1863.452,2330,2846,0.407803862660944,0.654761770906535,,,-0.120195555379384,-0.181897665051664,-0.2,-0.2,
856,Y,1513.372,493.629,3408,2800,0.44406455399061,0.176296071428571,,,-0.083934864049718,-0.660363364529628,-0.1,-0.7,
857,Y,1754.126,1330.136,3408,2800,0.514708333333333,0.475048571428571,,,-0.013291084706995,-0.361610864529628,-0.1,-0.4,
858,Y,1423.537,2435.054,2846,2330,0.500188685874912,1.04508755364807,,,-0.027810732165416,0.208428117689871,-0.1,0.3,
859,Y,2148.873,514.788,2846,2330,0.755050245959241,0.220939055793991,,,0.227050827918913,-0.615720380164208,0.3,-0.7,
860,Y,1225.123,2437.307,2686,2800,0.456114296351452,0.870466785714286,,,-0.071885121688876,0.033807349756087,-0.1,0.1,
861,Y,2093.062,925.543,2846,2330,0.735439915671117,0.397228755364807,,,0.207440497630789,-0.439430680593392,0.3,-0.5,
865,Y,1372.951,509.958,2846,2330,0.48241426563598,0.218866094420601,,,-0.045585152404348,-0.617793341537598,-0.1,-0.7,
869,Y,1533.47,873.741,4280,3520,0.35828738317757,0.248221875,,,-0.169712034862758,-0.588437560958199,-0.2,-0.6,
873,Y,435.551,994.026,2846,2330,0.153039704848911,0.426620600858369,,,-0.374959713191417,-0.41003883509983,-0.4,-0.5,
874,Y,1259.737,930.264,3000,2372,0.419912333333333,0.392185497470489,,,-0.108087084706995,-0.44447393848771,-0.2,-0.5,
875,Y,990.021,813.127,2800,3368,0.353578928571429,0.241427256532067,,,-0.174420489468899,-0.595232179426132,-0.2,-0.6,
876,Y,1304.109,2844.264,2391,2670,0.54542409033877,1.06526741573034,,,0.017424672298442,0.228607979772141,0.1,0.3,
879,Y,1987.562,1981.004,3408,2800,0.583204812206573,0.707501428571429,,,0.055205394166245,-0.12915800738677,0.1,-0.2,
880,Y,1524.355,920.469,2846,2330,0.535613141250878,0.395051072961373,,,0.00761372321055,-0.441608362996826,0.1,-0.5,
